,regular_datetime,accruedToTreasury,availableLiquidity,averageStableBorrowRate,liquidityIndex,liquidityRate,priceInEth,priceInUsd,stableBorrowRate,timestamp,totalATokenSupply,totalCurrentVariableDebt,totalLiquidity,totalPrincipalStableDebt,totalScaledVariableDebt,utilizationRate,variableBorrowIndex,variableBorrowRate,reserve_decimals,reserve_name,reserve_pool,true_value
147,2023-01-28 19:00:00+00:00,12.398502,2992624.068824,0.0,1.0001240198618666,0.0078761266791316,100003000.0,100003000.0,0.0524652095732555,1674935531.0,5408090.673878,2415481.70479,5407974.355245,0.0,2415072.736938,0.44662754,1.0001684691036763,0.0197216765860442,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
148,2023-01-28 20:00:00+00:00,12.398502,2986947.720596,0.0,1.0001243675574538,0.0079795268788965,100003000.0,100003000.0,0.0524813388210455,1674939371.0,5408092.552766,2421163.891568,5407974.355245,0.0,2420748.110379,0.44767716,1.0001693397661149,0.0198507105683642,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
149,2023-01-28 21:00:00+00:00,12.398502,2986197.720596,0.0,1.0001253393101812,0.0080170958539823,100003000.0,100003000.0,0.052487173245178,1674942839.0,5408097.803952,2421919.189338,5407974.355245,0.0,2421497.979942,0.44781585,1.00017175731206,0.0198973859614245,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
150,2023-01-28 22:00:00+00:00,12.398502,2966197.720596,0.0,1.000126221057177,0.0080220828873934,100003000.0,100003000.0,0.0524879466978086,1674943919.0,5408102.568763,2441920.84019,5407974.355245,0.0,2441494.488001,0.45151409,1.0001739457970282,0.019903573582469,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
151,2023-01-28 23:00:00+00:00,12.398502,2945701.591112,0.0,1.0001277186838395,0.0081930891726418,100003000.0,100003000.0,0.0525143245743758,1674950003.0,5408110.661682,2462426.433886,5407974.355245,0.0,2461986.964624,0.45530407,1.000177636812764,0.0201145965950063,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
152,2023-01-29 00:00:00+00:00,12.398502,2833126.218229,0.0,1.0001284814474725,0.0086129526104194,100003000.0,100003000.0,0.0525779442909611,1674952787.0,5308108.867475,2475000.32831,5307968.439194,0.0,2474554.156588,0.46625036,1.000179503280951,0.0206235543276888,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
153,2023-01-29 01:00:00+00:00,12.398502,2907999.638478,0.0,1.0001298020054097,0.0088736742748047,100003000.0,100003000.0,0.0526166717201538,1674957059.0,5308115.871587,2400133.87904,5307968.439194,0.0,2399694.455977,0.45214451,1.0001826541711007,0.020933373761231,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
154,2023-01-29 02:00:00+00:00,12.398502,2907999.638478,0.0,1.0001298020054097,0.0088736742748047,100003000.0,100003000.0,0.0526166717201538,1674957059.0,5308115.871587,2400133.87904,5307968.439194,0.0,2399694.455977,0.45214451,1.0001826541711007,0.020933373761231,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
155,2023-01-29 03:00:00+00:00,12.398502,2436735.17436,0.0,1.0001317688322025,0.0110616901250538,100003000.0,100003000.0,0.0529215158267792,1674964415.0,5308126.303445,2871410.127379,5307968.439194,0.0,2870870.669252,0.54092885,1.0001874271595446,0.0233721266142341,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
156,2023-01-29 04:00:00+00:00,12.398502,2466735.301256,0.0,1.0001321476094018,0.012116008427571,100003000.0,100003000.0,0.0530575761535658,1674966467.0,5308128.312443,2841414.618872,5307968.439194,0.0,2840876.289869,0.53527694,1.0001882186025155,0.0244606092285263,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
157,2023-01-29 05:00:00+00:00,19.03349,2462235.311256,0.0,1.0001342841648544,0.0114615699912272,100020182.0,100020182.0,0.0529738533934235,1674971867.0,5308139.654527,2845926.194157,5307968.449194,0.0,2845375.418979,0.53612472,1.0001926178140677,0.0237908271473881,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
158,2023-01-29 06:00:00+00:00,19.631218,3462085.311256,0.0,1.0001352978855935,0.0081414582190593,100020182.0,100020182.0,0.0525063897076388,1674975575.0,6308145.031204,2846083.423257,6307968.449194,0.0,2845525.389568,0.45115684,1.0001947202981591,0.020051117661111,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
159,2023-01-29 07:00:00+00:00,19.631218,3415571.742441,0.0,1.000136595454186,0.0083873781117751,100020182.0,100020182.0,0.0525439619435433,1674978839.0,6308153.209913,2892602.983724,6307968.449194,0.0,2892029.783847,0.45853062,1.000197905515727,0.0203516955483468,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
160,2023-01-29 08:00:00+00:00,19.631218,3034413.127294,0.0,1.0001373793237196,0.0095252904089181,100020182.0,100020182.0,0.0527110442855092,1674982331.0,5927599.535578,2893209.632389,5927409.834047,0.0,2892629.663572,0.48807097,1.0001998054402896,0.0216883542840741,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
161,2023-01-29 09:00:00+00:00,21.61087,3027924.458635,0.0,1.0001381708156547,0.0096228746763894,100020182.0,100020182.0,0.0527248958917123,1674983939.0,5942692.86952,2914789.693537,5942498.4801,0.0,2914202.632447,0.49046272,1.0002016063112429,0.0217991671336988,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
162,2023-01-29 10:00:00+00:00,22.681335,3029799.746323,0.0,1.0001397997987078,0.0096034338893528,100020182.0,100020182.0,0.052722141989939,1674989435.0,5948827.830035,2919051.247025,5948623.767788,0.0,2918451.769524,0.49067215,1.0002052933893344,0.0217771359195127,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
163,2023-01-29 11:00:00+00:00,22.853221,3413946.55911,0.0,1.0001401074412546,0.008502792345647,100020182.0,100020182.0,0.052561405193053,1674990587.0,6338626.49284,2924703.512708,6338420.580575,0.0,2924100.605452,0.46138844,1.0002059983645992,0.0204912415444246,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
164,2023-01-29 12:00:00+00:00,23.653937,3377724.118814,0.0,1.0001411897822436,0.0085113256012318,100020182.0,100020182.0,0.0525626901617534,1674996815.0,6340341.648346,2962646.09698,6340128.881042,0.0,2962023.37349,0.46724677,1.0002086050562842,0.0205015212940278,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
165,2023-01-29 13:00:00+00:00,24.680379,3285103.359405,0.0,1.0001426472026025,0.0090106417679569,100020182.0,100020182.0,0.0526367888965846,1674999947.0,6340368.881457,3055291.126625,6340146.881042,0.0,3054642.547969,0.48185689,1.000212068638351,0.0210943111726769,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
166,2023-01-29 14:00:00+00:00,25.011597,4003089.655963,0.0,1.0001437715764565,0.0087774323276939,100020182.0,100020182.0,0.0526024431078111,1675004159.0,7530371.312219,3527307.763262,7530141.407296,0.0,3526549.677412,0.46839117,1.000214854376745,0.0208195448624888,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
167,2023-01-29 15:00:00+00:00,25.011597,3975405.171953,0.0,1.0001438183427125,0.0087762888000761,100020182.0,100020182.0,0.0526022735785917,1675006019.0,7530371.664102,3554996.578319,7530141.407296,0.0,3554228.177512,0.47206766,1.000214965311398,0.0208181886287337,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
168,2023-01-29 16:00:00+00:00,25.011597,3973905.171953,0.0,1.000145048501586,0.0089171279179771,100020182.0,100020182.0,0.0526230707075316,1675008587.0,7530380.920174,3556502.652235,7530141.407296,0.0,3555727.850746,0.47226685,1.0002178704127382,0.0209845656602534,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
169,2023-01-29 17:00:00+00:00,25.011597,3961380.488809,0.0,1.0001466088558115,0.0089578544618726,100020182.0,100020182.0,0.052629053962759,1675014767.0,7529592.66068,3568241.986591,7529341.407296,0.0,3567449.94212,0.47387423,1.000221539486443,0.0210324317020726,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
170,2023-01-29 18:00:00+00:00,25.011597,3379269.657117,0.0,1.00014726710462,0.011974607414129,100020182.0,100020182.0,0.0530396819265518,1675016375.0,7529597.613008,4150356.880355,7529341.407296,0.0,4149431.042588,0.55118655,1.000223059240823,0.0243174554124145,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
171,2023-01-29 19:00:00+00:00,25.011597,3379269.657117,0.0,1.00014726710462,0.011974607414129,100020182.0,100020182.0,0.0530396819265518,1675016375.0,7529597.613008,4150356.880355,7529341.407296,0.0,4149431.042588,0.55118655,1.000223059240823,0.0243174554124145,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
172,2023-01-29 20:00:00+00:00,31.240337,3236633.350772,0.0,1.00015056538983,0.0128141478675491,100020182.0,100020182.0,0.0531444331403837,1675024787.0,7457614.135872,4221008.123129,7457333.126643,0.0,4220042.939519,0.56597978,1.0002296843007812,0.0251554651230698,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
173,2023-01-29 21:00:00+00:00,31.886702,3251257.15884,0.0,1.000151398741919,0.012725912131407,100020182.0,100020182.0,0.0531335884612699,1675028747.0,7497620.34775,4246401.729989,7497333.126643,0.0,4245413.236417,0.56634484,1.000231320944485,0.0250687076901596,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
174,2023-01-29 22:00:00+00:00,31.886702,3240557.15884,0.0,1.000153791696713,0.0128941817628981,100020182.0,100020182.0,0.0531542375185175,1675032731.0,7497138.27459,4256613.081759,7496833.126643,0.0,4255610.836728,0.56774319,1.0002360204275795,0.0252339001481406,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
175,2023-01-29 23:00:00+00:00,34.495919,3961979.360828,0.0,1.0001544787070131,0.0107298642922798,100020182.0,100020182.0,0.0528773627291162,1675034411.0,8218565.622978,4256613.081759,8218255.328631,0.0,4255610.836728,0.51790505,1.000237365017456,0.0230189018329299,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
176,2023-01-30 00:00:00+00:00,34.495919,3960379.360828,0.0,1.0001544787070131,0.0107298642922798,100020182.0,100020182.0,0.0528773627291162,1675039847.0,8218565.622978,4258237.859621,8218255.328631,0.0,4257210.450687,0.51809974,1.000237365017456,0.0230189018329299,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
177,2023-01-30 01:00:00+00:00,34.495919,3960379.360828,0.0,1.0001544787070131,0.0107298642922798,100020182.0,100020182.0,0.0528773627291162,1675039847.0,8218565.622978,4258237.859621,8218255.328631,0.0,4257210.450687,0.51809974,1.000237365017456,0.0230189018329299,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
178,2023-01-30 02:00:00+00:00,38.36783,2364894.166443,0.0,1.0001587200629294,0.0201888217139308,100020182.0,100020182.0,0.0539468714866782,1675046639.0,8218874.30406,5854020.775691,8218529.180371,0.0,5852577.738753,0.71224849,1.0002462158190464,0.0315749718934262,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
179,2023-01-30 03:00:00+00:00,0.0,2365396.97155,0.0,1.0001604411343108,0.0202902307794012,100020182.0,100020182.0,0.0539567716977425,1675049291.0,8219431.188252,5854020.775691,8219031.985478,0.0,5852577.738753,0.71220491,1.0002489017788705,0.0316541735819404,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
180,2023-01-30 04:00:00+00:00,0.0,2340057.302757,0.0,1.000163920701195,0.0215239599955089,100020182.0,100020182.0,0.0540752906428493,1675054415.0,8219459.764739,5879406.869743,8219031.985478,0.0,5877911.332926,0.71528796,1.0002542720589758,0.0326023251427945,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
181,2023-01-30 05:00:00+00:00,0.0,2300055.460299,0.0,1.0001647437867016,0.0206670096444408,99994455.0,99994455.0,0.0539933402936586,1675058387.0,8179465.988615,5879431.801555,8179031.449635,0.0,5877912.639203,0.71878632,1.0002555465940044,0.0319467223492689,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
182,2023-01-30 06:00:00+00:00,0.0,2301310.34844,0.0,1.000168400449843,0.0206758420720566,99994455.0,99994455.0,0.0539941935163087,1675061915.0,8179495.873385,5878197.921222,8179031.449635,0.0,5876658.077271,0.7186329,1.0002612001267626,0.0319535481304698,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
183,2023-01-30 07:00:00+00:00,8.60084,2501315.34844,0.0,1.000169886852118,0.0196839020944171,99994455.0,99994455.0,0.0538972036206114,1675063367.0,8379513.021292,5878197.921222,8379036.449635,0.0,5876658.077271,0.70147935,1.0002634981327023,0.0311776289648916,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
184,2023-01-30 08:00:00+00:00,11.027268,2500473.03687,0.0,1.0001724938244336,0.0196808755037399,99994455.0,99994455.0,0.0538969039926837,1675068227.0,8381044.848334,5880587.120845,8380546.449635,0.0,5879009.758317,0.70163365,1.000267627761778,0.0311752319414698,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
185,2023-01-30 09:00:00+00:00,11.027268,2492467.834159,0.0,1.00017292076637,0.0196926178091404,99994455.0,99994455.0,0.053898066334611,1675069271.0,8381048.423561,5888598.394469,8380546.449635,0.0,5887012.805513,0.70258886,1.0002683041180915,0.0311845306768884,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
186,2023-01-30 10:00:00+00:00,15.650087,2298676.082344,0.0,1.0001776132627584,0.0211257105218578,99994455.0,99994455.0,0.0540374128551786,1675075679.0,8411856.265616,6113196.16979,8411314.957238,0.0,6111511.341387,0.7267162,1.000275705238868,0.0322993028414293,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
187,2023-01-30 11:00:00+00:00,18.597628,2462601.854965,0.0,1.0001807406624366,0.0203354886124747,99994455.0,99994455.0,0.0539611820755364,1675079987.0,8580857.228444,6118270.560523,8580290.729859,0.0,6116559.929468,0.71299319,1.0002802875197647,0.0316894566042918,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
188,2023-01-30 12:00:00+00:00,18.597628,2288068.866735,0.0,1.000181996021828,0.0213857345725031,99994455.0,99994455.0,0.0540621839452084,1675082831.0,8580867.991406,6292825.176547,8580290.729859,0.0,6291043.699464,0.73333434,1.0002822366432311,0.0324974715616675,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
189,2023-01-30 13:00:00+00:00,23.218341,2288209.491707,0.0,1.0001855888304936,0.0215168466227049,99994455.0,99994455.0,0.0540746171734424,1675087187.0,8583908.794766,6295720.872714,8583300.729859,0.0,6293912.259975,0.73341147,1.0002876817663229,0.0325969373875393,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
190,2023-01-30 14:00:00+00:00,23.218341,2233369.803228,0.0,1.000186130938966,0.0218210020557305,99994455.0,99994455.0,0.0541033148726653,1675090403.0,8583913.444224,6350583.75901,8583300.729859,0.0,6348736.112966,0.73980058,1.000288501879595,0.0328265189813226,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
191,2023-01-30 15:00:00+00:00,23.218341,2243365.945974,0.0,1.0001878085123492,0.0218933675982524,99994455.0,99994455.0,0.0541101132045488,1675092755.0,8583927.83213,6340603.189851,8583300.729859,0.0,6338742.903016,0.73863598,1.000291025805867,0.0328809056363911,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
192,2023-01-30 16:00:00+00:00,29.398872,5241300.034914,0.0,1.000192018394746,0.0121100773061463,99994455.0,99994455.0,0.0530568276778833,1675097303.0,11668981.585421,6427714.596419,11668317.922351,0.0,6425800.115233,0.55080928,1.000297433981152,0.0244546214230664,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
193,2023-01-30 17:00:00+00:00,31.047627,5112827.195087,0.0,1.0001932905243478,0.0125184526020715,99994455.0,99994455.0,0.05310794141632,1675100603.0,11673075.706474,6560283.326242,11672397.211651,0.0,6558312.491273,0.56197282,1.000299998415813,0.0248635313305603,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
194,2023-01-30 18:00:00+00:00,31.047627,5112827.195087,0.0,1.0001932905243478,0.0125184526020715,99994455.0,99994455.0,0.05310794141632,1675100603.0,11673075.706474,6560283.326242,11672397.211651,0.0,6558312.491273,0.56197282,1.000299998415813,0.0248635313305603,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
195,2023-01-30 19:00:00+00:00,35.354388,5212857.193991,0.0,1.000196614023873,0.0124200360957826,99994455.0,99994455.0,0.0530957004352839,1675108247.0,11773144.447907,6560283.326242,11772427.210555,0.0,6558312.491273,0.55719775,1.000306568910757,0.0247656034822718,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
196,2023-01-30 20:00:00+00:00,35.354388,5200849.746382,0.0,1.000196614023873,0.0124200360957826,99994455.0,99994455.0,0.0530957004352839,1675110827.0,11773144.447907,6572343.805518,11772427.210555,0.0,6570316.234579,0.55821771,1.000306568910757,0.0247656034822718,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
197,2023-01-30 21:00:00+00:00,35.354388,3835803.447852,0.0,1.0001995043222387,0.0159497865928577,99994455.0,99994455.0,0.0535081240142599,1675115567.0,10408132.148,6572343.805518,10407380.912025,0.0,6570316.234579,0.63143431,1.0003123259929976,0.0280649921140795,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
198,2023-01-30 22:00:00+00:00,40.975852,4011635.529192,0.0,1.0002010947800188,0.0154242736952508,99994455.0,99994455.0,0.053449847207125,1675118723.0,10583980.800156,6572343.805518,10583212.993365,0.0,6570316.234579,0.62094351,1.000315130170822,0.0275987776570002,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
199,2023-01-30 23:00:00+00:00,42.914979,4013244.720025,0.0,1.0002027443417405,0.015419796956746,99994455.0,99994455.0,0.0534493465292676,1675122095.0,10585707.434985,6572501.09605,10584922.184198,0.0,6570416.202858,0.62085269,1.000318082100392,0.0275947722341411,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
200,2023-01-31 00:00:00+00:00,42.914979,3881542.842279,0.0,1.0002034955343482,0.0157154264809948,99994455.0,99994455.0,0.0534822551141149,1675124051.0,10585715.38,6704219.307867,10584922.184198,0.0,6702075.999367,0.63329509,1.000319426566422,0.0278580409129199,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
201,2023-01-31 01:00:00+00:00,42.914979,3910256.443612,0.0,1.000206556499908,0.0158983276746298,99994455.0,99994455.0,0.0535024602987049,1675130003.0,10585747.754408,6675541.303962,10584922.184198,0.0,6673371.720662,0.63058241,1.0003248012145296,0.0280196823896397,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
202,2023-01-31 02:00:00+00:00,42.914979,3910256.443612,0.0,1.000206556499908,0.0158983276746298,99994455.0,99994455.0,0.0535024602987049,1675130003.0,10585747.754408,6675541.303962,10584922.184198,0.0,6673371.720662,0.63058241,1.0003248012145296,0.0280196823896397,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
203,2023-01-31 03:00:00+00:00,50.194217,4504911.41429,0.0,1.000208935669778,0.0142598693352167,99994455.0,99994455.0,0.0533170748556764,1675134371.0,11180427.888459,6675541.303962,11179577.154876,0.0,6673371.720662,0.59704098,1.0003289937897974,0.0265365988454118,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
204,2023-01-31 04:00:00+00:00,50.194217,4393290.281296,0.0,1.0002105219015591,0.0147338149116701,99994455.0,99994455.0,0.0533717479658812,1675140503.0,11180445.607732,6787223.30571,11179577.154876,0.0,6784955.819489,0.60702536,1.000331944637633,0.0269739837270501,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
205,2023-01-31 05:00:00+00:00,54.74086,4494015.047966,0.0,1.0002125971357214,0.0144806166999709,99994455.0,99994455.0,0.0533426509472147,1675143587.0,11280468.78949,6786516.381619,11279577.154876,0.0,6784231.296855,0.60157947,1.0003357439794092,0.0267412075777182,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
206,2023-01-31 06:00:00+00:00,54.74086,4493515.047966,0.0,1.0002131813334745,0.0144775367176749,100028720.0,100028720.0,0.0533422954425613,1675145363.0,11280475.373739,6787026.600855,11279577.154876,0.0,6784731.127748,0.6016238,1.000336822944866,0.0267383635404909,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
207,2023-01-31 07:00:00+00:00,59.421964,4492015.297966,0.0,1.0002163334771197,0.0144797365717605,100028720.0,100028720.0,0.0533425493629327,1675151915.0,11280511.150236,6788564.307273,11279577.404876,0.0,6786230.612095,0.60175677,1.000342645008145,0.0267403949034623,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
208,2023-01-31 08:00:00+00:00,59.421964,4455258.146249,0.0,1.0002178659124754,0.0145075171193994,100028720.0,100028720.0,0.0533457543023044,1675154711.0,11280528.421676,6825337.564873,11279577.404876,0.0,6822975.044622,0.6050155,1.0003454750354597,0.0267660344184352,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
209,2023-01-31 09:00:00+00:00,63.815321,5112819.481242,0.0,1.0002198286268638,0.0130437486864302,100028720.0,100028720.0,0.0531724786681746,1675158947.0,11963866.755345,6851116.541145,11962893.487641,0.0,6848720.794375,0.57261013,1.0003491041377144,0.0253798293453973,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
210,2023-01-31 10:00:00+00:00,65.352401,6208279.099735,0.0,1.0002209671094555,0.0111668004238607,100028720.0,100028720.0,0.0529353634105071,1675162787.0,13163894.582847,6955691.362341,13162907.487641,0.0,6953238.522294,0.52835047,1.0003513409776554,0.0234829072840574,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
211,2023-01-31 11:00:00+00:00,68.09681,6138786.369347,0.0,1.0002228437404284,0.0113920876052476,100028720.0,100028720.0,0.0529648256362612,1675166147.0,13163931.264759,7025205.918795,13162919.480937,0.0,7022718.647628,0.53363033,1.0003552764531023,0.0237186050900898,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
212,2023-01-31 12:00:00+00:00,68.09681,5339126.285172,0.0,1.0002237442035766,0.0141313615832567,100028720.0,100028720.0,0.0533020945447007,1675169819.0,13163943.107884,7824897.13086,13162919.480937,0.0,7822094.410547,0.5943813,1.0003570009349951,0.0264167563576061,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
213,2023-01-31 13:00:00+00:00,72.811245,5325558.434276,0.0,1.0002260683586448,0.0141837362341809,100028720.0,100028720.0,0.0533082081133804,1675173443.0,13164973.962014,7839486.661813,13163919.767174,0.0,7836657.288816,0.5954428,1.0003613456011091,0.0264656649070431,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
214,2023-01-31 14:00:00+00:00,75.287355,4608767.41525,0.0,1.000227761189945,0.0169296673411706,100028720.0,100028720.0,0.0536142793090383,1675176995.0,13188376.771014,8579687.049299,13187300.301049,0.0,8576560.755794,0.65051471,1.000364317871654,0.0289142344723068,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
215,2023-01-31 15:00:00+00:00,75.287355,4550017.41525,0.0,1.000227877172981,0.0169283674274829,100028720.0,100028720.0,0.053614140548446,1675179623.0,13188378.299278,8638457.721454,13187300.301049,0.0,8635289.206781,0.65496975,1.000364515986526,0.0289131243875685,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
216,2023-01-31 16:00:00+00:00,75.287355,4550017.41525,0.0,1.000227877172981,0.0169283674274829,100028720.0,100028720.0,0.053614140548446,1675179623.0,13188378.299278,8638457.721454,13187300.301049,0.0,8635289.206781,0.65496975,1.000364515986526,0.0289131243875685,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
217,2023-01-31 17:00:00+00:00,82.211649,4619644.32143,0.0,1.0002324885233105,0.0169813159936985,100028720.0,100028720.0,0.0536197882920259,1675185503.0,13258065.968365,8638457.721454,13256927.207229,0.0,8635289.206781,0.65152978,1.0003723560596478,0.0289583063362079,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
218,2023-01-31 18:00:00+00:00,85.572908,4607127.375396,0.0,1.000235180881752,0.0170148049337874,100028720.0,100028720.0,0.0536233558354981,1675191443.0,13258101.631818,8651068.650716,13256927.175426,0.0,8647801.416042,0.65247396,1.0003769503551172,0.0289868466839851,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
219,2023-01-31 19:00:00+00:00,85.572908,4607127.375396,0.0,1.000235180881752,0.0170148049337874,100028720.0,100028720.0,0.0536233558354981,1675191443.0,13258101.631818,8651068.650716,13256927.175426,0.0,8647801.416042,0.65247396,1.0003769503551172,0.0289868466839851,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
220,2023-01-31 20:00:00+00:00,91.911342,4448927.329719,0.0,1.0002396111324356,0.0176592699729458,100028720.0,100028720.0,0.053691338499433,1675198679.0,13258160.315704,8809317.454264,13256927.129749,0.0,8805940.787198,0.66440734,1.0003844816970302,0.0295307079954642,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
221,2023-01-31 21:00:00+00:00,91.911342,4188845.728938,0.0,1.000240763062985,0.0183142765622808,100028720.0,100028720.0,0.0537591736108256,1675201115.0,13078185.51228,8889438.349315,13076937.129749,0.0,8886001.437402,0.67967684,1.0003864004507252,0.030073388886605,6.0,USD Coin,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
